Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,Fechamento,Abertura_Lag1,Máxima_Lag1,Mínima_Lag1,Volume_Lag1,Fechamento_Lag1,Variação_Dia_Anterior_Lag1
2015-01-06,48.001,47.517,48.061,47.338,4560000.0,1.02,1,48.512,48.512,47.264,3870000.0,0.0,0.9949999999999974
2015-01-07,49.463,48.006,49.882,48.006,4410000.0,3.05,1,47.517,48.061,47.338,4560000.0,1.0,-0.48399999999999466
2015-01-08,49.943,49.463,50.261,49.017,3620000.0,0.97,1,48.006,49.882,48.006,4410000.0,1.0,-1.4570000000000007
2015-01-09,48.84,49.955,49.955,48.501,3000000.0,-2.21,0,49.463,50.261,49.017,3620000.0,1.0,-0.4799999999999969
2015-01-12,48.14,48.84,48.84,47.956,3250000.0,-1.43,0,49.955,49.955,48.501,3000000.0,0.0,1.1149999999999949
2015-01-13,48.042,48.144,48.939,48.042,3880000.0,-0.2,0,48.84,48.84,47.956,3250000.0,0.0,0.7000000000000028
2015-01-14,47.646,48.038,48.281,47.372,3700000.0,-0.82,0,48.144,48.939,48.042,3880000.0,0.0,0.10199999999999676
2015-01-15,48.026,47.648,48.853,47.648,4460000.0,0.8,1,48.038,48.281,47.372,3700000.0,0.0,0.3919999999999959
2015-01-16,49.017,48.028,49.264,48.028,3340000.0,2.06,1,47.648,48.853,47.648,4460000.0,1.0,-0.3780000000000001
2015-01-19,47.758,49.009,49.009,47.503,2100000.0,-2.57,0,48.028,49.264,48.028,3340000.0,1.0,-0.9890000000000043
2015-01-20,47.877,47.759,48.687,47.619,2900000.0,0.25,1,49.009,49.009,47.503,2100000.0,0.0,1.2509999999999977
2015-01-21,49.224,47.888,49.329,47.888,3560000.0,2.81,1,47.759,48.687,47.619,2900000.0,1.0,-0.1180000000000021
2015-01-22,49.443,49.227,50.281,49.227,4950000.0,0.44,1,47.888,49.329,47.888,3560000.0,1.0,-1.3359999999999985
2015-01-23,48.775,49.432,49.523,48.496,3080000.0,-1.35,0,49.227,50.281,49.227,4950000.0,1.0,-0.21600000000000108
2015-01-26,48.577,48.712,48.712,48.004,2770000.0,-0.41,0,49.432,49.523,48.496,3080000.0,0.0,0.6570000000000036
2015-01-27,48.591,48.577,48.864,47.352,3890000.0,0.03,1,48.712,48.712,48.004,2770000.0,0.0,0.13500000000000512
2015-01-28,47.695,48.589,48.589,47.55,4240000.0,-1.84,0,48.577,48.864,47.352,3890000.0,1.0,-0.014000000000002899
2015-01-29,47.762,47.696,47.894,47.007,4410000.0,0.14,1,48.589,48.589,47.55,4240000.0,0.0,0.8939999999999984
2015-01-30,46.908,47.759,47.759,46.484,4850000.0,-1.79,0,47.696,47.894,47.007,4410000.0,1.0,-0.0660000000000025
2015-02-02,47.651,46.933,47.684,46.76,3250000.0,1.58,1,47.759,47.759,46.484,4850000.0,0.0,0.8509999999999991
2015-02-03,48.964,47.664,48.993,47.664,4820000.0,2.76,1,46.933,47.684,46.76,3250000.0,1.0,-0.7180000000000035
2015-02-04,49.301,48.965,49.718,48.214,4810000.0,0.69,1,47.664,48.993,47.664,4820000.0,1.0,-1.2999999999999972
2015-02-05,49.234,49.299,49.816,49.02,4000000.0,-0.14,0,48.965,49.718,48.214,4810000.0,1.0,-0.3359999999999985
2015-02-06,48.792,49.231,49.231,48.209,4590000.0,-0.9,0,49.299,49.816,49.02,4000000.0,0.0,0.06499999999999773
2015-02-09,49.383,48.792,49.522,48.416,3660000.0,1.21,1,49.231,49.231,48.209,4590000.0,0.0,0.43900000000000006
2015-02-10,48.51,49.359,49.799,48.51,3800000.0,-1.77,0,48.792,49.522,48.416,3660000.0,1.0,-0.5910000000000011
2015-02-11,48.24,48.508,48.762,47.841,4310000.0,-0.56,0,49.359,49.799,48.51,3800000.0,0.0,0.8490000000000038
2015-02-12,49.533,48.24,49.69,48.24,3830000.0,2.68,1,48.508,48.762,47.841,4310000.0,0.0,0.2680000000000007
2015-02-13,50.636,49.546,50.726,49.476,3890000.0,2.23,1,48.24,49.69,48.24,3830000.0,1.0,-1.2929999999999993
2015-02-18,51.28,50.639,51.868,50.639,2940000.0,1.27,1,49.546,50.726,49.476,3890000.0,1.0,-1.0900000000000034
2015-02-19,51.294,51.281,51.638,50.87,2490000.0,0.03,1,50.639,51.868,50.639,2940000.0,1.0,-0.6409999999999982
2015-02-20,51.238,51.301,51.45,50.711,2210000.0,-0.11,0,51.281,51.638,50.87,2490000.0,1.0,-0.012999999999998124
2015-02-23,51.281,51.238,51.69,50.861,2820000.0,0.08,1,51.301,51.45,50.711,2210000.0,0.0,0.06300000000000239
2015-02-24,51.874,51.288,51.956,51.049,3000000.0,1.16,1,51.238,51.69,50.861,2820000.0,1.0,-0.04299999999999926
2015-02-25,51.811,51.863,51.863,51.051,3480000.0,-0.12,0,51.288,51.956,51.049,3000000.0,1.0,-0.5860000000000056
2015-02-26,51.761,51.812,51.922,51.181,3240000.0,-0.1,0,51.863,51.863,51.051,3480000.0,0.0,0.0519999999999996
2015-02-27,51.583,51.76,52.457,51.474,4179999.9999999995,-0.34,0,51.812,51.922,51.181,3240000.0,0.0,0.05099999999999483
2015-03-02,51.021,51.58,51.58,50.775,2790000.0,-1.09,0,51.76,52.457,51.474,4179999.9999999995,0.0,0.1769999999999996
2015-03-03,51.304,51.021,51.432,50.995,2750000.0,0.55,1,51.58,51.58,50.775,2790000.0,0.0,0.5589999999999975
2015-03-04,50.468,51.303,51.303,50.399,3650000.0,-1.63,0,51.021,51.432,50.995,2750000.0,1.0,-0.28300000000000125
2015-03-05,50.365,50.472,50.734,50.114,2730000.0,-0.2,0,51.303,51.303,50.399,3650000.0,0.0,0.8349999999999937
2015-03-06,49.981,50.355,50.401,49.779,2790000.0,-0.76,0,50.472,50.734,50.114,2730000.0,0.0,0.10699999999999932
2015-03-09,49.181,49.978,49.978,48.952,3300000.0,-1.6,0,50.355,50.401,49.779,2790000.0,0.0,0.3739999999999952
2015-03-10,48.293,49.177,49.177,48.293,4430000.0,-1.81,0,49.978,49.978,48.952,3300000.0,0.0,0.7970000000000041
2015-03-11,48.906,48.309,48.937,48.309,3840000.0,1.27,1,49.177,49.177,48.293,4430000.0,0.0,0.8840000000000003
2015-03-12,48.88,48.908,49.633,48.684,3830000.0,-0.05,0,48.309,48.937,48.309,3840000.0,1.0,-0.5970000000000013
2015-03-13,48.596,48.858,48.858,47.905,4480000.0,-0.58,0,48.908,49.633,48.684,3830000.0,0.0,0.027999999999998693
2015-03-16,48.848,48.602,49.205,48.394,3160000.0,0.52,1,48.858,48.858,47.905,4480000.0,0.0,0.26200000000000045
2015-03-17,50.285,48.849,50.384,48.841,4010000.0,2.94,1,48.602,49.205,48.394,3160000.0,1.0,-0.24600000000000222
2015-03-18,51.526,50.284,51.773,49.788,4460000.0,2.47,1,48.849,50.384,48.841,4010000.0,1.0,-1.436
2015-03-19,50.954,51.53,51.547,50.791,3260000.0,-1.11,0,50.284,51.773,49.788,4460000.0,1.0,-1.2420000000000044
2015-03-20,51.967,50.964,52.286,50.964,4920000.0,1.99,1,51.53,51.547,50.791,3260000.0,0.0,0.5760000000000005
2015-03-23,51.908,51.97,52.178,51.516,3400000.0,-0.11,0,50.964,52.286,50.964,4920000.0,1.0,-1.0030000000000001
2015-03-24,51.506,51.908,52.223,51.006,3440000.0,-0.77,0,51.97,52.178,51.516,3400000.0,0.0,0.06199999999999761
2015-03-25,51.858,51.507,52.319,51.507,4770000.0,0.68,1,51.908,52.223,51.006,3440000.0,0.0,0.402000000000001
2015-03-26,50.58,51.835,51.835,50.528,3640000.0,-2.46,0,51.507,52.319,51.507,4770000.0,1.0,-0.3509999999999991
2015-03-27,50.095,50.575,50.575,49.909,3930000.0,-0.96,0,51.835,51.835,50.528,3640000.0,0.0,1.2550000000000026
2015-03-30,51.243,50.1,51.265,50.1,2800000.0,2.29,1,50.575,50.575,49.909,3930000.0,0.0,0.480000000000004
2015-03-31,51.15,51.243,51.466,50.612,3510000.0,-0.18,0,50.1,51.265,50.1,2800000.0,1.0,-1.1430000000000007
2015-04-01,52.322,51.186,52.613,51.186,4410000.0,2.29,1,51.243,51.466,50.612,3510000.0,0.0,0.09300000000000352
2015-04-02,53.123,52.322,53.312,52.322,4270000.0,1.53,1,51.186,52.613,51.186,4410000.0,1.0,-1.1360000000000028
2015-04-06,53.737,53.124,54.146,53.122,3320000.0,1.16,1,52.322,53.312,52.322,4270000.0,1.0,-0.8009999999999948
2015-04-07,53.729,53.738,54.002,53.436,3490000.0,-0.01,0,53.124,54.146,53.122,3320000.0,1.0,-0.6129999999999995
2015-04-08,53.661,53.732,54.458,53.508,4780000.0,-0.13,0,53.738,54.002,53.436,3490000.0,0.0,0.009000000000000341
2015-04-09,53.803,53.638,54.002,53.292,4340000.0,0.26,1,53.732,54.458,53.508,4780000.0,0.0,0.07099999999999795
2015-04-10,54.214,53.803,54.413,53.556,3680000.0,0.76,1,53.638,54.002,53.292,4340000.0,1.0,-0.16499999999999915
2015-04-13,54.24,54.214,54.866,54.004,3660000.0,0.05,1,53.803,54.413,53.556,3680000.0,1.0,-0.41100000000000136
2015-04-14,53.982,54.24,54.625,53.773,3750000.0,-0.48,0,54.214,54.866,54.004,3660000.0,1.0,-0.026000000000003354
2015-04-15,54.919,54.037,54.96,54.037,4070000.0000000005,1.74,1,54.24,54.625,53.773,3750000.0,0.0,0.25800000000000267
2015-04-16,54.674,54.919,54.919,54.316,4130000.0,-0.45,0,54.037,54.96,54.037,4070000.0000000005,1.0,-0.8819999999999979
2015-04-17,53.955,54.672,54.672,53.896,3540000.0,-1.32,0,54.919,54.919,54.316,4130000.0,0.0,0.24499999999999744
2015-04-20,53.761,53.965,54.385,53.51,2690000.0,-0.36,0,54.672,54.672,53.896,3540000.0,0.0,0.7169999999999987
2015-04-22,54.617,53.762,54.848,53.762,3700000.0,1.59,1,53.965,54.385,53.51,2690000.0,0.0,0.20400000000000063
2015-04-23,55.685,54.616,55.782,54.064,5540000.0,1.96,1,53.762,54.848,53.762,3700000.0,1.0,-0.8549999999999969
2015-04-24,56.594,55.687,56.965,55.687,4980000.0,1.63,1,54.616,55.782,54.064,5540000.0,1.0,-1.0690000000000026
2015-04-27,55.534,56.554,56.962,55.515,3850000.0,-1.87,0,55.687,56.965,55.687,4980000.0,1.0,-0.9070000000000036
2015-04-28,55.812,55.549,56.018,54.973,4080000.0,0.5,1,56.554,56.962,55.515,3850000.0,0.0,1.0200000000000031
2015-04-29,55.325,55.809,55.809,55.067,3890000.0,-0.87,0,55.549,56.018,54.973,4080000.0,1.0,-0.2629999999999981
2015-04-30,56.229,55.312,56.229,55.08,4950000.0,1.63,1,55.809,55.809,55.067,3890000.0,0.0,0.48399999999999466
2015-05-04,57.354,56.23,57.52,56.23,3490000.0,2.0,1,55.312,56.229,55.08,4950000.0,1.0,-0.9170000000000016
2015-05-05,58.052,57.35,58.147,57.096,3900000.0,1.22,1,56.23,57.52,56.23,3490000.0,1.0,-1.1240000000000023
2015-05-06,57.103,58.05,58.575,56.82,4600000.0,-1.63,0,57.35,58.147,57.096,3900000.0,1.0,-0.7019999999999982
2015-05-07,56.921,57.103,57.29,56.507,3070000.0,-0.32,0,58.05,58.575,56.82,4600000.0,0.0,0.9469999999999956
2015-05-08,57.149,56.965,57.621,56.595,3410000.0,0.4,1,57.103,57.29,56.507,3070000.0,0.0,0.18200000000000216
2015-05-11,57.197,57.166,57.49,57.013,3060000.0,0.08,1,56.965,57.621,56.595,3410000.0,1.0,-0.1839999999999975
2015-05-12,56.792,57.193,57.424,56.753,3180000.0,-0.71,0,57.166,57.49,57.013,3060000.0,1.0,-0.03100000000000591
2015-05-13,56.372,56.79,56.9,56.199,3170000.0,-0.74,0,57.193,57.424,56.753,3180000.0,0.0,0.40099999999999625
2015-05-14,56.657,56.376,56.921,56.105,3310000.0,0.51,1,56.79,56.9,56.199,3170000.0,0.0,0.41799999999999926
2015-05-15,57.249,56.656,57.288,56.422,2980000.0,1.04,1,56.376,56.921,56.105,3310000.0,1.0,-0.2809999999999988
2015-05-18,56.204,57.25,57.606,55.926,3900000.0,-1.83,0,56.656,57.288,56.422,2980000.0,1.0,-0.5930000000000035
2015-05-19,55.499,56.204,56.212,55.027,3320000.0,-1.25,0,57.25,57.606,55.926,3900000.0,0.0,1.0459999999999994
2015-05-20,54.901,55.497,55.645,54.82,3380000.0,-1.08,0,56.204,56.212,55.027,3320000.0,0.0,0.7049999999999983
2015-05-21,55.112,54.9,55.112,54.526,3410000.0,0.38,1,55.497,55.645,54.82,3380000.0,0.0,0.5959999999999965
2015-05-22,54.377,55.112,55.223,54.038,3800000.0,-1.33,0,54.9,55.112,54.526,3410000.0,1.0,-0.2120000000000033
2015-05-25,54.609,54.378,54.868,53.972,1650000.0,0.43,1,55.112,55.223,54.038,3800000.0,0.0,0.7349999999999994
2015-05-26,53.63,54.609,54.609,53.548,3430000.0,-1.79,0,54.378,54.868,53.972,1650000.0,1.0,-0.23100000000000165
2015-05-27,54.236,53.631,54.293,53.136,3580000.0,1.13,1,54.609,54.609,53.548,3430000.0,0.0,0.9789999999999992
2015-05-28,53.976,54.23,54.23,53.363,3000000.0,-0.48,0,53.631,54.293,53.136,3580000.0,1.0,-0.6049999999999969
2015-05-29,52.76,53.974,53.974,52.76,5730000.0,-2.25,0,54.23,54.23,53.363,3000000.0,0.0,0.2539999999999978
2015-06-01,53.031,52.753,53.233,52.666,2760000.0,0.51,1,53.974,53.974,52.76,5730000.0,0.0,1.2139999999999986
2015-06-02,54.236,53.035,54.236,53.035,3580000.0,2.27,1,52.753,53.233,52.666,2760000.0,1.0,-0.2779999999999987
2015-06-03,53.523,54.254,54.254,53.462,3420000.0,-1.31,0,53.035,54.236,53.035,3580000.0,1.0,-1.2010000000000005
2015-06-05,52.973,53.518,53.518,52.808,2810000.0,-1.03,0,54.254,54.254,53.462,3420000.0,0.0,0.7309999999999945
2015-06-08,52.81,52.975,53.325,52.81,2660000.0,-0.31,0,53.518,53.518,52.808,2810000.0,0.0,0.5450000000000017
2015-06-09,52.816,52.81,53.292,52.688,3790000.0,0.01,1,52.975,53.325,52.81,2660000.0,0.0,0.16499999999999915
2015-06-10,53.876,52.817,54.102,52.817,3700000.0,2.01,1,52.81,53.292,52.688,3790000.0,1.0,-0.006000000000000227
2015-06-11,53.689,53.876,54.271,53.444,3190000.0,-0.35,0,52.817,54.102,52.817,3700000.0,1.0,-1.0589999999999975
2015-06-12,53.348,53.689,53.689,53.033,2450000.0,-0.64,0,53.876,54.271,53.444,3190000.0,0.0,0.1869999999999976
2015-06-15,53.138,53.338,53.338,52.548,2690000.0,-0.39,0,53.689,53.689,53.033,2450000.0,0.0,0.3410000000000011
2015-06-16,53.702,53.144,53.969,53.107,3380000.0,1.06,1,53.338,53.338,52.548,2690000.0,0.0,0.20000000000000284
2015-06-17,53.249,53.698,53.755,52.965,3090000.0,-0.84,0,53.144,53.969,53.107,3380000.0,1.0,-0.5579999999999998
2015-06-18,54.239,53.251,54.352,53.214,2750000.0,1.86,1,53.698,53.755,52.965,3090000.0,0.0,0.44899999999999807
2015-06-19,53.749,54.236,54.236,53.479,2950000.0,-0.9,0,53.251,54.352,53.214,2750000.0,1.0,-0.9879999999999995
2015-06-22,53.864,53.75,54.342,53.655,2430000.0,0.21,1,54.236,54.236,53.479,2950000.0,0.0,0.48699999999999477
2015-06-23,53.772,53.865,54.361,53.772,2710000.0,-0.17,0,53.75,54.342,53.655,2430000.0,1.0,-0.11399999999999721
2015-06-24,53.843,53.772,54.236,53.628,2820000.0,0.13,1,53.865,54.361,53.772,2710000.0,0.0,0.09300000000000352
2015-06-25,53.176,53.84,53.84,52.879,3330000.0,-1.24,0,53.772,54.236,53.628,2820000.0,1.0,-0.07100000000000506
2015-06-26,54.017,53.181,54.076,53.151,2790000.0,1.58,1,53.84,53.84,52.879,3330000.0,0.0,0.6640000000000015
2015-06-29,53.014,54.013,54.013,52.647,2630000.0,-1.86,0,53.181,54.076,53.151,2790000.0,1.0,-0.8360000000000056
2015-06-30,53.081,53.014,53.345,52.812,3110000.0,0.13,1,54.013,54.013,52.647,2630000.0,0.0,0.9989999999999952
2015-07-01,52.758,53.081,53.456,52.603,2800000.0,-0.61,0,53.014,53.345,52.812,3110000.0,1.0,-0.06700000000000017
2015-07-02,53.106,52.758,53.357,52.758,3090000.0,0.66,1,53.081,53.456,52.603,2800000.0,0.0,0.3230000000000004
2015-07-03,52.519,53.106,53.106,52.37,1540000.0,-1.11,0,52.758,53.357,52.758,3090000.0,1.0,-0.347999999999999
2015-07-06,52.149,52.51,52.679,51.683,2650000.0,-0.7,0,53.106,53.106,52.37,1540000.0,0.0,0.5870000000000033
2015-07-07,52.344,52.149,52.388,51.13,3650000.0,0.37,1,52.51,52.679,51.683,2650000.0,0.0,0.3609999999999971
2015-07-08,51.782,52.343,52.468,51.574,2970000.0,-1.07,0,52.149,52.388,51.13,3650000.0,1.0,-0.19500000000000028
2015-07-10,52.591,51.782,52.786,51.782,2760000.0,1.56,1,52.343,52.468,51.574,2970000.0,0.0,0.561000000000007
2015-07-13,53.119,52.591,53.164,52.591,2690000.0,1.0,1,51.782,52.786,51.782,2760000.0,1.0,-0.8090000000000046
2015-07-14,53.239,53.119,53.416,52.653,2740000.0,0.23,1,52.591,53.164,52.591,2690000.0,1.0,-0.5279999999999987
2015-07-15,52.902,53.239,53.334,52.79,2610000.0,-0.63,0,53.119,53.416,52.653,2740000.0,1.0,-0.11999999999999744
2015-07-16,53.07,52.902,53.417,52.714,2140000.0,0.32,1,53.239,53.334,52.79,2610000.0,0.0,0.3369999999999962
2015-07-17,52.342,53.07,53.31,52.221,2520000.0,-1.37,0,52.902,53.417,52.714,2140000.0,1.0,-0.16799999999999926
2015-07-20,51.6,52.341,52.424,51.525,2720000.0,-1.42,0,53.07,53.31,52.221,2520000.0,0.0,0.7280000000000015
2015-07-21,51.474,51.603,51.998,51.244,3030000.0,-0.24,0,52.341,52.424,51.525,2720000.0,0.0,0.7409999999999997
2015-07-22,50.916,51.474,51.474,50.592,3220000.0,-1.08,0,51.603,51.998,51.244,3030000.0,0.0,0.1290000000000049
2015-07-23,49.807,50.916,51.063,49.668,4310000.0,-2.18,0,51.474,51.474,50.592,3220000.0,0.0,0.5579999999999998
2015-07-24,49.246,49.804,49.831,48.624,3740000.0,-1.13,0,50.916,51.063,49.668,4310000.0,0.0,1.1089999999999947
2015-07-27,48.736,49.246,49.298,48.64,3490000.0,-1.04,0,49.804,49.831,48.624,3740000.0,0.0,0.5579999999999998
2015-07-28,49.602,48.74,49.871,48.74,4139999.9999999995,1.78,1,49.246,49.298,48.64,3490000.0,0.0,0.5100000000000051
2015-07-29,50.245,49.602,50.333,49.422,3750000.0,1.3,1,48.74,49.871,48.74,4139999.9999999995,1.0,-0.8619999999999948
2015-07-30,49.897,50.245,50.645,49.612,3260000.0,-0.69,0,49.602,50.333,49.422,3750000.0,1.0,-0.6430000000000007
2015-07-31,50.865,49.897,50.895,49.892,3140000.0,1.94,1,50.245,50.645,49.612,3260000.0,0.0,0.347999999999999
2015-08-03,50.138,50.867,50.867,50.054,2690000.0,-1.43,0,49.897,50.895,49.892,3140000.0,1.0,-0.9680000000000035
2015-08-04,50.058,50.138,50.574,49.827,2750000.0,-0.16,0,50.867,50.867,50.054,2690000.0,0.0,0.7289999999999992
2015-08-05,50.287,50.067,50.853,50.067,2750000.0,0.46,1,50.138,50.574,49.827,2750000.0,0.0,0.0799999999999983
2015-08-06,50.011,50.28,50.534,49.624,3750000.0,-0.55,0,50.067,50.853,50.067,2750000.0,1.0,-0.21999999999999886
2015-08-07,48.577,50.013,50.013,48.512,3320000.0,-2.87,0,50.28,50.534,49.624,3750000.0,0.0,0.26899999999999835
2015-08-10,49.353,48.578,49.512,48.578,2930000.0,1.6,1,50.013,50.013,48.512,3320000.0,0.0,1.436
2015-08-11,49.072,49.34,49.34,48.306,3290000.0,-0.57,0,48.578,49.512,48.578,2930000.0,1.0,-0.7749999999999986
2015-08-12,48.388,49.064,49.064,48.028,4370000.0,-1.39,0,49.34,49.34,48.306,3290000.0,0.0,0.2680000000000007
2015-08-13,48.01,48.39,48.606,47.722,3290000.0,-0.78,0,49.064,49.064,48.028,4370000.0,0.0,0.6760000000000019
2015-08-14,47.508,48.01,48.186,47.508,2970000.0,-1.05,0,48.39,48.606,47.722,3290000.0,0.0,0.38000000000000256
2015-08-17,47.217,47.509,47.788,47.217,2490000.0,-0.61,0,48.01,48.186,47.508,2970000.0,0.0,0.5019999999999953
2015-08-18,47.451,47.22,48.084,46.676,3650000.0,0.5,1,47.509,47.788,47.217,2490000.0,0.0,0.2920000000000016
2015-08-19,46.588,47.451,47.451,45.977,3340000.0,-1.82,0,47.22,48.084,46.676,3650000.0,1.0,-0.23100000000000165
2015-08-20,46.649,46.588,46.781,46.03,3040000.0,0.13,1,47.451,47.451,45.977,3340000.0,0.0,0.8629999999999995
2015-08-21,45.72,46.649,46.649,45.677,2960000.0,-1.99,0,46.588,46.781,46.03,3040000.0,1.0,-0.06099999999999994
2015-08-24,44.336,45.715,45.715,42.749,4870000.0,-3.03,0,46.649,46.649,45.677,2960000.0,0.0,0.929000000000002
2015-08-25,44.545,44.338,45.588,44.338,3840000.0,0.47,1,45.715,45.715,42.749,4870000.0,0.0,1.3790000000000049
2015-08-26,46.038,44.546,46.039,44.54,3860000.0,3.35,1,44.338,45.588,44.338,3840000.0,1.0,-0.20700000000000074
2015-08-27,47.715,46.038,47.997,46.038,4380000.0,3.64,1,44.546,46.039,44.54,3860000.0,1.0,-1.4919999999999973
2015-08-28,47.154,47.697,47.872,46.847,3900000.0,-1.18,0,46.038,47.997,46.038,4380000.0,1.0,-1.6770000000000067
2015-08-31,46.626,47.151,47.151,45.57,4950000.0,-1.12,0,47.697,47.872,46.847,3900000.0,0.0,0.5429999999999993
2015-09-01,45.477,46.625,46.625,45.278,3780000.0,-2.46,0,47.151,47.151,45.57,4950000.0,0.0,0.5250000000000057
2015-09-02,46.464,45.484,46.474,45.445,3860000.0,2.17,1,46.625,46.625,45.278,3780000.0,0.0,1.1480000000000032
2015-09-03,47.366,46.468,47.532,46.279,4230000.0,1.94,1,45.484,46.474,45.445,3860000.0,1.0,-0.9799999999999969
2015-09-04,46.498,47.366,47.377,46.32,4300000.0,-1.83,0,46.468,47.532,46.279,4230000.0,1.0,-0.8979999999999961
2015-09-08,46.762,46.501,47.243,46.497,2940000.0,0.57,1,47.366,47.377,46.32,4300000.0,0.0,0.8680000000000021
2015-09-09,46.657,46.762,47.84,46.614,3810000.0,-0.22,0,46.501,47.243,46.497,2940000.0,1.0,-0.2610000000000028
2015-09-10,46.504,46.656,46.819,45.592,4620000.0,-0.33,0,46.762,47.84,46.614,3810000.0,0.0,0.10500000000000398
2015-09-11,46.401,46.509,46.558,46.176,3620000.0,-0.22,0,46.656,46.819,45.592,4620000.0,0.0,0.15200000000000102
2015-09-14,47.282,46.4,47.386,46.218,3690000.0,1.9,1,46.509,46.558,46.176,3620000.0,0.0,0.10799999999999699
2015-09-15,47.364,47.281,47.689,46.746,3670000.0,0.17,1,46.4,47.386,46.218,3690000.0,1.0,-0.8819999999999979
2015-09-16,48.553,47.364,48.681,47.364,4450000.0,2.51,1,47.281,47.689,46.746,3670000.0,1.0,-0.08299999999999841
2015-09-17,48.551,48.553,49.396,48.082,4310000.0,0.0,0,47.364,48.681,47.364,4450000.0,1.0,-1.189
2015-09-18,47.264,48.55,48.55,46.928,4520000.0,-2.65,0,48.553,49.396,48.082,4310000.0,0.0,0.001999999999995339
2015-09-21,46.59,47.263,47.391,46.425,2680000.0,-1.43,0,48.55,48.55,46.928,4520000.0,0.0,1.2859999999999943
2015-09-22,46.265,46.585,46.585,45.276,4320000.0,-0.7,0,47.263,47.391,46.425,2680000.0,0.0,0.6729999999999947
2015-09-23,45.34,46.263,46.48,45.34,4080000.0,-2.0,0,46.585,46.585,45.276,4320000.0,0.0,0.3200000000000003
2015-09-24,45.292,45.34,45.572,44.183,4470000.0,-0.11,0,46.263,46.48,45.34,4080000.0,0.0,0.9229999999999947
2015-09-25,44.831,45.3,45.969,44.697,3230000.0,-1.02,0,45.34,45.572,44.183,4470000.0,0.0,0.04800000000000182
2015-09-28,43.957,44.832,44.832,43.767,2860000.0,-1.95,0,45.3,45.969,44.697,3230000.0,0.0,0.4689999999999941
2015-09-29,44.132,43.956,44.531,43.956,3050000.0,0.4,1,44.832,44.832,43.767,2860000.0,0.0,0.875
2015-09-30,45.059,44.132,45.294,44.132,4980000.0,2.1,1,43.956,44.531,43.956,3050000.0,1.0,-0.17599999999999483
2015-10-01,45.313,45.064,45.547,44.789,3890000.0,0.56,1,44.132,45.294,44.132,4980000.0,1.0,-0.9269999999999996
2015-10-02,47.033,45.313,47.033,44.973,4130000.0,3.8,1,45.064,45.547,44.789,3890000.0,1.0,-0.24900000000000233
2015-10-05,47.598,47.033,48.081,47.019,3320000.0,1.2,1,45.313,47.033,44.973,4130000.0,1.0,-1.7199999999999989
2015-10-06,47.735,47.598,48.092,47.389,3370000.0,0.29,1,47.033,48.081,47.019,3320000.0,1.0,-0.5649999999999977
2015-10-07,48.914,47.735,49.29,47.715,6250000.0,2.47,1,47.598,48.092,47.389,3370000.0,1.0,-0.13700000000000045
2015-10-08,49.107,48.915,49.247,48.658,3700000.0,0.39,1,47.735,49.29,47.715,6250000.0,1.0,-1.179000000000002
2015-10-09,49.338,49.105,49.752,48.698,4690000.0,0.47,1,48.915,49.247,48.658,3700000.0,1.0,-0.19200000000000017
2015-10-13,47.363,49.339,49.339,47.135,4350000.0,-4.0,0,49.105,49.752,48.698,4690000.0,1.0,-0.2330000000000041
2015-10-14,46.71,47.349,47.715,46.701,6140000.0,-1.38,0,49.339,49.339,47.135,4350000.0,0.0,1.975999999999999
2015-10-15,47.161,46.73,47.188,46.321,3650000.0,0.97,1,47.349,47.715,46.701,6140000.0,0.0,0.6389999999999958
2015-10-16,47.236,47.161,47.727,46.517,3650000.0,0.16,1,46.73,47.188,46.321,3650000.0,1.0,-0.4310000000000045
2015-10-19,47.447,47.242,47.536,46.917,3130000.0,0.45,1,47.161,47.727,46.517,3650000.0,1.0,-0.07499999999999574
2015-10-20,47.077,47.447,47.728,46.623,3400000.0,-0.78,0,47.242,47.536,46.917,3130000.0,1.0,-0.2050000000000054
2015-10-21,47.026,47.077,47.274,46.654,3050000.0,-0.11,0,47.447,47.728,46.623,3400000.0,0.0,0.37000000000000455
2015-10-22,47.772,47.027,47.909,47.027,3220000.0,1.59,1,47.077,47.274,46.654,3050000.0,0.0,0.05099999999999483
2015-10-23,47.597,47.774,48.837,47.502,3590000.0,-0.37,0,47.027,47.909,47.027,3220000.0,1.0,-0.7449999999999974
2015-10-26,47.209,47.607,47.875,47.105,2530000.0,-0.82,0,47.774,48.837,47.502,3590000.0,0.0,0.1769999999999996
2015-10-27,47.043,47.205,47.338,46.742,3440000.0,-0.35,0,47.607,47.875,47.105,2530000.0,0.0,0.39799999999999613
2015-10-28,46.741,47.038,47.441,46.388,4090000.0,-0.64,0,47.205,47.338,46.742,3440000.0,0.0,0.16199999999999903
2015-10-29,45.628,46.74,46.74,45.628,3180000.0,-2.38,0,47.038,47.441,46.388,4090000.0,0.0,0.29699999999999704
2015-10-30,45.869,45.628,45.975,45.401,3330000.0,0.53,1,46.74,46.74,45.628,3180000.0,0.0,1.1120000000000019
2015-11-03,48.054,45.869,48.054,45.866,4750000.0,4.76,1,45.628,45.975,45.401,3330000.0,1.0,-0.24099999999999966
2015-11-04,47.71,48.059,49.054,47.441,3740000.0,-0.72,0,45.869,48.054,45.866,4750000.0,1.0,-2.1850000000000023
